Sno,Date,Headline,Covid,Sentiment,Description,Image,Source
3328,2020-03-14,335 people who came back from coronavirus-hit countries untraceable in Punjab,1,0,"At least 335 people from Punjab who came back from coronavirus-hit countries are untraceable, the Punjab government said. As many as 6,011 people have been traced, while 353 others are under the process of being traced by the district authorities. Punjab has reported one positive case of coronavirus.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584178882713_950.jpg'),https://www.hindustantimes.com/india-news/335-people-who-came-back-from-coronavirus-hit-countries-yet-to-be-traced-in-punjab/story-WYUanoCEWHkhFpuve26x3L.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3329,2020-03-14,"Padma Awards ceremony, scheduled for April 3, postponed due to coronavirus",1,0,"The Padma Awards ceremony scheduled to take place on April 3 at Rashtrapati Bhavan in Delhi has been postponed due to coronavirus outbreak, reported ANI. The new date and time of the ceremony will be announced soon. This came as government declared COVID-19 a 'disaster' and announced ₹4 lakh as ex-gratia for families of those who died due to coronavirus.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584190903292_157.jpg'),https://www.india.com/news/india/coronavirus-centre-postpones-padma-awards-will-announce-new-date-in-due-course-3970054/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3330,2020-03-14,"Govt notifies coronavirus as disaster, to pay ₹4-lakh ex-gratia for all deaths",1,1,The government today decided to treat coronavirus as a notified disaster for the purpose of providing assistance under the State Disaster Response Fund (SDRF). The Home Ministry said that ₹4 lakh ex-gratia will be paid to the families of those killed due to the virus. As many as two people have died due to the disease in India so far.,https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584181517433_734.jpg'),https://www.thequint.com/news/breaking-news/coronavirus-covid-19-latest-news-live-updates-3?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3331,2020-03-14,7 people diagnosed with coronavirus discharged after treatment: Govt,1,1,"The Health Ministry on Saturday said that seven people have been cured of coronavirus and discharged from various hospitals across India. The total number of patients who have been cured of coronavirus in India is now 10. The number of coronavirus cases in India rose to 84, the Health Ministry added. ",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584185270797_812.jpg'),https://twitter.com/PTI_News/status/1238777216843964417?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3332,2020-03-14,"Pak bans citizens from using Kartarpur Corridor over virus, Indians allowed",1,0,"The Imran Khan government on Saturday banned Pakistani citizens from travelling via Kartarpur Corridor amid spread of the novel coronavirus. Indian pilgrims will, however, be allowed to use the corridor, said Pakistan Prime Minister's Office (PMO). All public and private educational institutions across Pakistan have also been shut for three weeks, it added.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584192251886_74.jpg'),https://twitter.com/PakPMO/status/1238553615943569413?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3333,2020-03-15,Wife of Bengaluru Google techie did not 'flee' over coronavirus fears: Karnataka govt,1,0,"A 25-year-old woman, who is currently in Agra, and is married to a Bengaluru techie working at Google didn't flee from officials at airport, clarified Karnataka state health officials. A report that went viral on Saturday had claimed the couple returned from Italy to Bengaluru and the wife fled after the husband was tested positive for coronavirus on March 7.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584203976976_298.jpg'),https://www.thenewsminute.com/article/wife-bengaluru-google-techie-did-not-flee-over-coronavirus-fears-karnataka-govt-120235?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3334,2020-03-14,"IIT scholar says she has coronavirus on bus, says it was part of 'Truth or Dare'",1,0,"An IIT-Madras research scholar aboard a Chennai-Coimbatore bus claimed she tested positive for coronavirus. The authorities asked the bus driver to halt the bus and upon reaching the spot, the officials found she was missing. Later, on being traced, the woman said she was given a dare by her friend to say she has coronavirus while playing 'Truth or Dare'.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584185470400_186.jpg'),https://www.thenewsminute.com/article/iit-m-research-scholar-pretends-have-covid-19-bus-let-warning-prank-120196?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3335,2020-03-14,"4,000+ who came in contact with 84 coronavirus patients under surveillance",1,0,"More than 4,000 people who had come in contact with 84 positive cases of coronavirus in India are under surveillance, the Health Ministry has said. Over 11,70,000 people have been screened at airports so far. India has reported two deaths due to coronavirus so far, including one in Karnataka and one in Delhi.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584183923569_391.jpg'),https://twitter.com/PTI_News/status/1238777552145010689?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3336,2020-03-14,200 people attend Hindu Mahasabha's gaumutra drinking party to fight coronavirus,1,0,"The Akhil Bharat Hindu Mahasabha on Saturday organised a gaumutra drinking party at its headquarters in Delhi in a bid to ward off the coronavirus. Members of the Hindu Mahasabha served a drink with gaumutra as an ingredient during the party, which was attended by 200 people. They also offered gaumutra to a caricature of the coronavirus.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584187533652_55.jpg'),https://in.reuters.com/article/health-coronavirus-india-cow-urine-party/hindu-group-offers-cow-urine-in-a-bid-to-ward-off-coronavirus-idINKBN2110CF?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3337,2020-03-14,US Embassy in India cancels all visa appointments over coronavirus,1,0,"The US Embassy and Consulates in India have cancelled all visa appointments from March 16 amid spread of the novel coronavirus. ""Once Mission India resumes regular consular operations, appointments will be made available and you will be able to reschedule,"" said a US Embassy statement. This came a day after US President Donald Trump declared national emergency over the pandemic.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584185376153_555.jpg'),https://www.hindustantimes.com/india-news/coronavirus-update-us-embassy-consulates-in-india-cancel-all-visa-appointments/story-20uCUXywTcfFHLAynCT3pN.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3338,2020-03-14,4 journos quarantined after interviewing family of man who died of coronavirus,1,0,"Four reporters and camerapersons, working with multiple news organisations in Karnataka's Kalaburagi, were quarantined after interviewing family of the 76-year-old man who died of coronavirus. They are currently in isolation at their residences. The head of one of the channels has sent an email asking journalists in other locations not to interview patients or relatives. ",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584188487930_447.jpg'),https://www.thenewsminute.com/article/four-karnataka-journalists-quarantined-after-interviewing-family-covid-19-victim-120222?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3339,2020-03-15,Tirupati temple to issue time-slot tokens to devotees amid coronavirus,1,0,"The Tirupati temple will issue time-slot tokens to devotees from March 17, doing away with the system of waiting in compartments for darshan. The move is part of measures taken to prevent the spread of coronavirus. Devotees won't be allowed to sit in the compartments of Vaikuntham Queue Complex to avoid person-to-person contact and will reach the sanctum sanctorum directly.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584200468281_586.jpg'),https://covid-positive-news.herokuapp.com
3340,2020-03-14,Indian who flew from Mumbai becomes Rwanda's first coronavirus patient,1,0,"An Indian national who flew from Mumbai to Rwanda has become the first coronavirus patient in the East African country. ""The patient had no symptoms upon arrival in Rwanda and reported himself to a health facility on March 13, where he was immediately tested,"" Rwanda's Health Ministry said. He is currently under treatment in stable condition, isolated from other patients.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584194926576_466.jpg'),https://www.reuters.com/article/us-health-coronavirus-rwanda/rwanda-confirms-first-case-of-coronavirus-health-ministry-idUSKBN2110G0?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3341,2020-03-15,46-year-old Delhi coronavirus patient came in contact with 813 people,1,0,"From landing at Delhi airport after returning from Italy to the time he tested positive for coronavirus, a 46-year-old man from Delhi's Janakpuri came in contact with 813 people, as per Directorate General of Health Services. Out of this, 40 are from Delhi and 773 from outside the city. The man's 68-year-old mother, who also contracted coronavirus, died on Friday.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584240751452_710.jpg'),https://www.hindustantimes.com/delhi-news/infected-delhi-man-came-in-contact-with-813-people/story-CBg5WkpuXhVgWNNfZ3lJKK.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3342,2020-03-14,Govt reverses decision to pay ₹4-lakh ex-gratia for coronavirus deaths,1,1,"In a revised notification issued on Saturday, the Home Ministry removed the clause to grant an ex-gratia of ₹4 lakh each to families of those who die of coronavirus. The clause on hospitalisation of coronavirus positive patients at rates fixed by the state government was also deleted. The government has decided to treat the coronavirus outbreak as a notified disaster.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/14_sat/img_1584201618607_627.jpg'),https://theprint.in/health/hours-after-announcement-modi-govt-makes-u-turn-on-rs-4l-ex-gratia-for-coronavirus-deaths/381235/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3343,2020-03-15,"Don't chase sanitizer, grandma's soap bar is better: Health Min amid coronavirus",1,1,"As coronavirus continues to spread in the country, Union Health Minister Harsh Vardhan tweeted, ""Don't chase...sanitizer, grandma's soap bar is better!"" Sharing a picture along with his tweet, he said, ""Alcohol-based sanitizers are effective, but soap & water is a highly efficient way of killing coronavirus."" ""Sanitizers are good, but nothing compared to a soap & water wash,"" he wrote.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584242920994_824.jpg'),https://twitter.com/drharshvardhan/status/1238889196632158213?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
3344,2020-03-15,Madhya Pradesh Governor directs CM Kamal Nath to seek trust vote on Monday,0,0,"Madhya Pradesh Governor Lalji Tandon on Saturday night directed Chief Minister Kamal Nath to seek trust vote on March 16. He added that the trust vote should not be ""adjourned, delayed or suspended."" Tandon has directed that the trust vote be held by division of votes and the process be recorded on video by the Vidhan Sabha through independent persons. ",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/03_mar/15_sun/img_1584239862177_205.jpg'),https://www.hindustantimes.com/india-news/madhya-pradesh-crisis-governor-lalji-tandon-directs-cm-kamal-nath-to-seek-trust-vote-on-march-16/story-RTb4uB0nlZlTifUEnBCnWM.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
